,labels,text
664,5,São regulares os convênios celebrados com a GEAP - Fundação de Seguridade Social para prestação de serviços de assistência à saúde dos servidores com os entes patrocinadores da entidade. É obrigatória a licitação para a celebração de quaisquer outras avenças com os demais entes da administração pública que não sejam legítimos detentores da condição de patrocinadores.
665,5,"Os saldos de convênios, enquanto não utilizados, devem ser obrigatoriamente aplicados em cadernetas de poupança de instituição financeira oficial se a previsão de seu uso for igual ou superior a um mês, ou em fundo de aplicação financeira de curto prazo ou operação de mercado aberto lastreada em títulos da dívida pública, quando a utilização dos mesmos verificar-se em prazos menores que um mês."
666,5,"É obrigatória a exigência da licença prévia e de sua outorga antes da celebração do convênio, e são requisitos indispensáveis para a aprovação do projeto básico. É irregularidade grave a não exigência da licença de instalação antes da liberação de recursos."
667,5,"Na execução de programas nutricionais, que envolvam a aquisição de alimentos, não é suficiente a comprovação da compra dos produtos, mas também a sua distribuição à população assistida, momento em que se materializa a ação pública."
668,5,"A continuidade da transferência de recursos voluntários a ente federativo com convênio objeto de Tomada de Contas Especial (TCE) , em qualquer fase do processo, encontra amparo legal nas situações excepcionais previstas, desde que, cumulativamente: não haja deliberação em sentido contrário por parte dos Tribunais de Contas; a suspensão da restrição no Cadin ou no Siafi tenha sido implementada por ato expresso do ordenador de despesas; sejam atendidas as demais exigências legais e regulamentares aplicáveis para a TCE e para a contratação e liberação de transferências voluntárias."
669,5,"Os recursos repassados para os projetos de irrigação mediante a modalidade de &#8220;transferências voluntárias&#8221; são recursos orçamentários da União, assim, nos termos do <i>caput</i> do art. 25 da Lei 6.662/1979, a propriedade das obras de infraestruturas de irrigação implantadas com tais recursos será do Governo Federal, não podendo o instrumento de convênio estabelecer de forma diversa, pois não pode contrariar lei."
670,5,"No âmbito de projetos abrangidos pela política nacional de irrigação de que trata a Lei 6.662/1979, regulamentada pelo Decreto 89.496/1984:</p><p>a) os projetos são executados pelos estados ou municípios, mas com recursos federais repassados mediante convênios, portanto os irrigantes devem amortizar os investimentos feitos nas infra-estruturas de irrigação, conforme estabelece o art. 24, § 3° da Lei 6.662/1979;</p><p>b) os critérios de amortização dos investimentos públicos e a fixação do valor da tarifa d'água correspondente à amortização desses investimentos é de competência do Ministro de Estado da Integração Nacional, nos termos do art. 41, § 2° e art. 43, § 4°, do Decreto 89.496/1984;</p><p>c) o recolhimento das tarifas d'água compete aos órgãos federais que executam os projetos de irrigação, nos termos do art. 44, inciso I, do Decreto 89.496/1984;</p><p>d) a arrecadação porventura feita pelos estados ou municípios devem ser ressarcidos à União, os órgãos federais com competência para arrecadarem os valores das tarifas d&#8217;água devem adotar as medidas cabíveis ao recolhimento dos valores devidos;</p><p>e) a necessidade de ressarcimento dos valores à União não decorre da modalidade de repasse de recursos, como &#8220;transferências voluntárias&#8221;, mas sim da legislação regulamentadora do projeto ou da atividade onde os recursos estão sendo aplicados. "
671,5,"As entidades beneficiárias de descentralização pelo COB dos recursos consignados no art. 56, inciso VI, da Lei 9.615/1998 devem apresentar documentação comprobatória da regularidade fiscal e trabalhista, inclusive as entidades representativas dos desportos escolar e universitário."
672,5,"Além do dever legal e constitucional de prestar contas do bom e regular emprego dos recursos públicos recebidos, devem os gestores fazê-lo demonstrando o estabelecimento do nexo entre o desembolso dos referidos recursos e os comprovantes de despesas realizadas com vistas à consecução do objeto acordado."
0,9,"É irregular a celebração de termos aditivos de adaptação dos contratos de arrendamento portuário vigentes às regras do Decreto 8.033/2013, com a redação conferida pelo Decreto 9.048/2017, contendo cláusulas que possibilitem a execução de investimentos na área comum do porto organizado, mediante reequilíbrio econômico-financeiro, nos termos do art. 42-A do Decreto 8.033/2013, desprovida de análise prévia e fundamentada dos pressupostos que autorizam a modificação contratual, em obediência ao princípio da motivação dos atos administrativos, contemplando pelo menos os seguintes aspectos: (i) identificação do fato superveniente não previsto inicialmente na avença, não decorrente de culpa do contratado; (ii) demonstração de desequilíbrio materialmente relevante na equação econômico-financeira e que o risco de ocorrência do evento não estava alocado ao contratado; (iii) comprovação de que a realização do investimento não ensejará a descaracterização do objeto do contrato de arrendamento, mediante a aferição de limites objetivos e subjetivos previstos na avença ou em regulamento; (iv) preservação do uso público das infraestruturas, vedando qualquer preferência ou distinção de tratamento ao arrendatário ou aos seus clientes; (v) avaliação e aprovação prévia do projeto e do orçamento da obra a ser realizada, assegurando que o reequilíbrio decorrente da realização de investimentos ocorra a preços de mercado; (vi) motivação, pela autoridade portuária, de que a realização de investimentos pelo arrendatário naquele caso é solução mais adequada do que sua execução pela própria autoridade."
1,9,"É irregular a celebração de termos aditivos de adaptação dos contratos de arrendamento portuário vigentes às regras do Decreto 8.033/2013, com a redação conferida pelo Decreto 9.048/2017, contendo cláusulas que possibilitem a substituição de áreas, nos termos do art. 24-A do Decreto 8.033/2013, desprovida de análise prévia e fundamentada dos pressupostos que autorizam a modificação contratual, em obediência ao princípio da motivação dos atos administrativos, contemplando, pelo menos, os seguintes aspectos, além daqueles ordinariamente previstos no regulamento: (i) identificação do fato superveniente não previsto inicialmente na avença, caracterizador da situação que impossibilite a utilização da área original, não decorrente de culpa do arrendatário, na hipótese de substituição de área por empecilho superveniente; (ii) comprovação de que o risco de ocorrência do evento não estava alocado ao contratado, na hipótese de substituição de área por empecilho superveniente; (iii) demonstração de que a substituição de área é a melhor alternativa com vistas ao atendimento do interesse público, dentre outras possíveis, a exemplo da rescisão contratual ou de outras hipóteses de reequilíbrio, inclusive na hipótese de substituição de área por empecilho superveniente; (iv) realização de reequilíbrio econômico-financeiro do contrato; (v) ponderação da alternativa em relação ao princípio da vinculação ao instrumento convocatório, assegurando a equivalência econômica entre as áreas permutadas."
